topicno,rank,docid,score
12,254,f3w2gu8c,2.823599100112915
12,255,j1yqn9xg,2.821199893951416
12,256,lbcxl6w9,2.8206000328063965
12,257,mf75uwuv,2.818700075149536
12,258,osf0tkzr,2.8180999755859375
12,259,d3hozs14,2.8178000450134277
12,260,vkgnwxzc,2.817699909210205
12,261,qxlypgcj,2.816499948501587
12,262,gtfx5cp4,2.8152999877929688
12,263,ykofrn9i,2.8122000694274902
12,264,ycmr9prw,2.8108999729156494
12,265,0be4wta5,2.810899019241333
12,266,s57y3ybu,2.809499979019165
12,267,rla49fx0,2.8092000484466553
12,268,wl5sjbbm,2.8083999156951904
12,269,48stbn6k,2.808000087738037
12,270,47goscew,2.8073999881744385
12,271,w0pbk3kv,2.806999921798706
12,272,0gvizlt9,2.8059000968933105
12,273,bt3asbv7,2.8055999279022217
12,274,3uyuwzyr,2.805299997329712
12,275,bvkvl4v3,2.8048999309539795
12,276,it4ka7v0,2.8041000366210938
12,277,b06wmmh2,2.8039000034332275
12,278,slejus63,2.803899049758911
12,279,4fs3dusr,2.8029000759124756
12,280,u1i5onqr,2.800100088119507
12,281,c84ybwve,2.799099922180176
12,282,dv1fxprr,2.7987000942230225
12,283,9011s995,2.79830002784729
12,284,iua8c4hy,2.7982990741729736
12,285,dyju6w15,2.797300100326538
12,286,a0pf12jo,2.796999931335449
12,287,qz9tgl83,2.796299934387207
12,288,s9y11oep,2.7960000038146973
12,289,kdt84qk9,2.7957000732421875
12,290,brurrmi4,2.7955000400543213
12,291,hcf9tzeh,2.794300079345703
12,292,1sn5i2c2,2.7932000160217285
12,293,ekw2oxw2,2.792799949645996
12,294,i1cq60yr,2.792699098587036
12,295,ivqbqdh0,2.7918999195098877
12,296,7amiljnm,2.791100025177002
12,297,v5qz7ft9,2.7910990715026855
12,298,azv7vf0d,2.790800094604492
12,299,fpp8osgs,2.7899999618530273
12,300,imexhlwn,2.789400100708008
12,301,g07lj6v8,2.7876999378204346
12,302,6kuigenh,2.787400007247925
12,303,jin0fdcm,2.7867000102996826
12,304,u7zxlgxz,2.78629994392395
12,305,zl5mhuth,2.7853000164031982
12,306,vwf2djd4,2.7843000888824463
12,307,9uwr8clx,2.78429913520813
12,308,e95en2q4,2.783799886703491
12,309,030bc0h3,2.783798933029175
12,310,uqgrjjwp,2.783600091934204
12,311,ueb7mjnv,2.7835991382598877
12,312,x1gces56,2.7832000255584717
12,313,hw0j6szd,2.7829999923706055
12,314,y9sel25v,2.7828991413116455
12,315,caturc6q,2.782099962234497
12,316,mxen3n0k,2.7792999744415283
12,317,61hcfs77,2.7778000831604004
12,318,56zhxd6e,2.775599956512451
12,319,22yam3my,2.773400068283081
12,320,tnik6sd3,2.7733991146087646
12,321,9032hh5c,2.770699977874756
12,322,q4u5t8zs,2.7699999809265137
12,323,x0egpfed,2.769700050354004
12,324,3rrry27f,2.7690000534057617
12,325,dghvmx45,2.7688000202178955
12,326,agv5puqx,2.768799066543579
12,327,m4xba78g,2.7683000564575195
12,328,8do4tojk,2.7667999267578125
12,329,0lyxvex0,2.7664999961853027
12,330,7umn0vkv,2.765500068664551
12,331,2a7h23if,2.7653000354766846
12,332,660ul4fb,2.764699935913086
12,333,b1chjqlu,2.7643001079559326
12,334,nsdhvc8w,2.76419997215271
12,335,k4l45ene,2.7637999057769775
12,336,m04kky95,2.7636990547180176
12,337,a9fds45e,2.763200044631958
12,338,eqq7k4pz,2.7620999813079834
12,339,qrnsmhws,2.762099027633667
12,340,xsqgrd5l,2.7614998817443848
12,341,ras60580,2.7609000205993652
12,342,7eokrk78,2.7604000568389893
12,343,98syj71y,2.759000062942505
12,344,17cz3agx,2.7571001052856445
12,345,xs7vkm19,2.756999969482422
12,346,8hkvnvp6,2.756899118423462
12,347,rbr2un1u,2.756798028945923
12,348,z19umr4q,2.756500005722046
12,349,t7cdmy3e,2.7558999061584473
12,350,51jah1vh,2.75570011138916
12,351,wtrz7vvy,2.755199909210205
12,352,gdsh8wmv,2.755099058151245
12,353,6cyhjt10,2.7544000148773193
12,354,00ajdmac,2.753999948501587
12,355,w826suri,2.753899097442627
12,356,j7hih6o9,2.7532999515533447
12,357,bd8onwue,2.7507998943328857
12,358,vgf5ri83,2.7502999305725098
12,359,ejdbx7q7,2.75019907951355
12,360,t6b3bzq7,2.7500979900360107
12,361,d3owtd98,2.7492001056671143
12,362,5dd89gnm,2.7488999366760254
12,363,uz8tatz5,2.7487990856170654
12,364,eham6trt,2.7481000423431396
12,365,5xfgmi2n,2.747499942779541
12,366,2vdvswda,2.746999979019165
12,367,jmsg9d52,2.7469990253448486
12,368,iicbaevw,2.745300054550171
12,369,vroqn09t,2.7439000606536865
12,370,a70k298w,2.7434000968933105
12,371,oh4nfg62,2.7423999309539795
12,372,8shnkrto,2.7416999340057373
12,373,27unytp6,2.740999937057495
12,374,awx8rcal,2.7402000427246094
12,375,0s3tkm40,2.740199089050293
12,376,jat60k8t,2.7385001182556152
12,377,j5uufd63,2.7376999855041504
12,378,brteb985,2.7369000911712646
12,379,8lku99jc,2.736799955368042
12,380,dycx8i7h,2.7360999584198
12,381,2eoff6nq,2.7351999282836914
12,382,uo7fb10k,2.7346999645233154
12,383,i7ts5fbq,2.7335000038146973
12,384,fghu8ouc,2.7332000732421875
12,385,wu1ygt6w,2.7320001125335693
12,386,ime0a11d,2.731999158859253
12,387,a5xknb8f,2.7309999465942383
12,388,n5xyqqp5,2.730799913406372
12,389,9t0rbgjb,2.72979998588562
12,390,ua0luq11,2.728800058364868
12,391,3tvue16i,2.7276999950408936
12,392,gc5ieskk,2.726799964904785
12,393,42ebj3gi,2.7255001068115234
12,394,fkddo12n,2.7253000736236572
12,395,0vecbxny,2.7251999378204346
12,396,fkwskhfk,2.7248001098632812
12,397,c8wn20cc,2.7223000526428223
12,398,2gs1scbv,2.721400022506714
12,399,0n8odm7e,2.721299886703491
12,400,u5hspjuj,2.719399929046631
12,401,j8fqan9x,2.7186999320983887
12,402,k3f7ohzg,2.7179999351501465
12,403,imvbkt69,2.717600107192993
12,404,iat80b4l,2.716900110244751
12,405,ztelgtyq,2.7163000106811523
12,406,7ocseuz3,2.7139999866485596
12,407,4uagsp69,2.713599920272827
12,408,juiomzb3,2.7128000259399414
12,409,nmec1rmy,2.712799072265625
12,410,5skk3nj4,2.7125000953674316
12,411,lh4cs5qz,2.711899995803833
12,412,d195rumq,2.7111001014709473
12,413,cxmw7bfu,2.709199905395508
12,414,hwqgotl2,2.7091989517211914
12,415,xr4g78b5,2.7090981006622314
12,416,veyozgna,2.70770001411438
12,417,ez92g2zz,2.70759916305542
12,418,yoszzgfr,2.7056000232696533
12,419,rm5g8t63,2.703900098800659
12,420,9ezhwvv9,2.703399896621704
12,421,gi23un26,2.703200101852417
12,422,9rh3wifd,2.703000068664551
12,423,ojx7yfga,2.7002999782562256
12,424,yxm0f6zn,2.699700117111206
12,425,kwjumabw,2.697000026702881
12,426,nu98xedb,2.6969990730285645
12,427,qzj41p51,2.696700096130371
12,428,e79k4q76,2.6953001022338867
12,429,45g12waw,2.69350004196167
12,430,n8vvqb20,2.6934990882873535
12,431,42b11fr8,2.6928000450134277
12,432,f0ahn4iu,2.6914000511169434
12,433,thu861hj,2.6912999153137207
12,434,9309aig5,2.6886000633239746
12,435,ouldxal8,2.6879000663757324
12,436,xsgxd5sy,2.6874001026153564
12,437,qi7l4beq,2.6858999729156494
12,438,ra3t6kmm,2.6857991218566895
12,439,kvshg68x,2.680799961090088
12,440,sjrnu3f3,2.6807990074157715
12,441,dzrwxs6y,2.6805999279022217
12,442,py2awuav,2.678999900817871
12,443,y691hark,2.6782000064849854
12,444,pbs95hy0,2.67549991607666
12,445,wpwn652t,2.673099994659424
12,446,s4gfbsqy,2.672499895095825
12,447,2jq626ye,2.671799898147583
12,448,ji6cdunz,2.668800115585327
12,449,27dev3oy,2.6684999465942383
12,450,oobydik2,2.668100118637085
12,451,ktrh3seo,2.6666998863220215
12,452,nm0i0rtz,2.6654999256134033
12,453,9nc58u1h,2.664599895477295
12,454,8am7o8t1,2.6630001068115234
12,455,ll1rigfk,2.662100076675415
12,456,4pxmr5cw,2.661900043487549
12,457,oglwveln,2.661799907684326
12,458,2v5wkjrq,2.660900115966797
12,459,ndpuezpo,2.660099983215332
12,460,xi1g4dw3,2.6593000888824463
12,461,r6wwpfcy,2.6591999530792236
12,462,fqy82sm6,2.658600091934204
12,463,acmfhbtm,2.6582000255584717
12,464,afdmsbw2,2.6577000617980957
12,465,jntrjg8u,2.6568000316619873
12,466,e1e1cgkk,2.656599998474121
12,467,aywyllts,2.6563000679016113
12,468,fb832hlp,2.654900074005127
12,469,3fflt6a3,2.6548991203308105
12,470,57av5x3o,2.6547980308532715
12,471,fpfl5hco,2.654796838760376
12,472,ueqlhgn0,2.654099941253662
12,473,i2acghft,2.651700019836426
12,474,x12cqydo,2.651599884033203
12,475,0fso721d,2.650899887084961
12,476,f3ikyl9d,2.6503000259399414
12,477,0gj71ag0,2.649600028991699
12,478,1585stal,2.649599075317383
12,479,8znpqcth,2.6482999324798584
12,480,u2uswgy3,2.6480000019073486
12,481,dr1ym2mb,2.6477999687194824
12,482,d5p4chhg,2.6466000080108643
12,483,wea0qpq2,2.646399974822998
12,484,zcsqzz0v,2.6459999084472656
12,485,5c579tli,2.6454999446868896
12,486,8nl1gywe,2.6454989910125732
12,487,vf88r8la,2.644700050354004
12,488,dirhry5q,2.6445000171661377
12,489,1sn3jl9z,2.643399953842163
12,490,0m3pqj1y,2.643299102783203
12,491,2g6jxi5k,2.642699956893921
12,492,8tccbvxh,2.642599105834961
12,493,kp7qk49p,2.6425981521606445
12,494,73yg1bi1,2.6422998905181885
12,495,e4uyh2zb,2.6415998935699463
12,496,rr36a3my,2.6407999992370605
12,497,8874c8jp,2.6401000022888184
12,498,mia3dytz,2.6389999389648438
12,499,tyobde1j,2.6380999088287354
12,500,jk37ej4c,2.6373000144958496
12,501,2j4z5rp8,2.636899948120117
12,502,x8i5x62v,2.636699914932251
12,503,k9rjvtcy,2.636399984359741
12,504,wh41wczp,2.636399030685425
12,505,lhn34tc4,2.636199951171875
12,506,5bp0qpte,2.6359000205993652
12,507,4outpiwu,2.6340999603271484
12,508,vst954ef,2.6333000659942627
12,509,hv7z11al,2.632499933242798
12,510,44zduv27,2.6312999725341797
12,511,ow7r8xsf,2.6308999061584473
12,512,d13j2pt5,2.630000114440918
12,513,vpouyyev,2.629699945449829
12,514,vj2z52vg,2.629599094390869
12,515,m6bwfubs,2.6291000843048096
12,516,x0u7xarh,2.6289000511169434
12,517,6kbfblvl,2.628700017929077
12,518,ic2h01gm,2.6282999515533447
12,519,zm55xmcl,2.6280999183654785
12,520,kcb68hue,2.628098964691162
12,521,5pqkuwb2,2.6275999546051025
12,522,jarnavwl,2.627599000930786
12,523,ltdajnyy,2.6259000301361084
12,524,hhcul8ao,2.6256000995635986
12,525,ifgef818,2.6255991458892822
12,526,cm877cx2,2.6252999305725098
12,527,n2v4v51j,2.624799966812134
12,528,vqhgil4i,2.6245999336242676
12,529,p94phf68,2.624300003051758
12,530,6j4jb87s,2.6240999698638916
12,531,qejmwvst,2.624099016189575
12,532,hf3retap,2.622999906539917
12,533,j84uw2dq,2.622899055480957
12,534,ge871ypq,2.6228981018066406
12,535,vuxzv6eu,2.621500015258789
12,536,jf2xl3vl,2.6212000846862793
12,537,p1jbb1wa,2.621199131011963
12,538,khqx4t4q,2.620699882507324
12,539,y2zcwcic,2.619999885559082
12,540,unvycvx4,2.6171998977661133
12,541,3j2fl358,2.6168999671936035
12,542,zxe95qy9,2.616899013519287
12,543,t8jxqbso,2.6166999340057373
12,544,c7y9zf7o,2.616698980331421
12,545,zndtddty,2.6164000034332275
12,546,s1dseh17,2.6161999702453613
12,547,nzat41wu,2.616199016571045
12,548,u72u2keb,2.615999937057495
12,549,zhwr3h07,2.6154000759124756
12,550,sx3tpe0y,2.6143999099731445
12,551,g1kr7s11,2.6140999794006348
12,552,jjsfxm49,2.6131999492645264
12,553,hw2ixelg,2.6130990982055664
12,554,yuppix3r,2.612499952316284
12,555,jtwb17u8,2.6120998859405518
12,556,bu617h9z,2.6075000762939453
12,557,42pjc0lo,2.6071999073028564
12,558,45zzj4ts,2.6068999767303467
12,559,13xmmin1,2.6068990230560303
12,560,mfiaubqb,2.606898069381714
12,561,5gnbrnt4,2.606100082397461
12,562,we4ptygr,2.60509991645813
12,563,wrjoxgcc,2.6050989627838135
12,564,jipme6w5,2.6047000885009766
12,565,nzynerfu,2.60469913482666
12,566,3wsihzhk,2.6046981811523438
12,567,zlxqt7qy,2.6040000915527344
12,568,zmxmo1q8,2.603999137878418
12,569,2z664ffl,2.6039981842041016
12,570,v7wi78v1,2.603800058364868
12,571,2i0h4qbf,2.6031999588012695
12,572,2xflheth,2.6024999618530273
12,573,23xkaa19,2.602499008178711
12,574,1v19lzyd,2.601799964904785
12,575,0pqal582,2.6013998985290527
12,576,t8jzsrb7,2.5992000102996826
12,577,xkilxnwd,2.5989999771118164
12,578,q59axo1w,2.5987000465393066
12,579,jof8lij8,2.5986990928649902
12,580,1n0rg5vd,2.598099946975708
12,581,vt2jhdeb,2.5971999168395996
12,582,gl9cjmno,2.59689998626709
12,583,84ib5ol5,2.5952999591827393
12,584,1x9zlv0b,2.5945000648498535
12,585,zq2h0avw,2.5941998958587646
12,586,dzbtyhm3,2.5941989421844482
12,587,onghrm7y,2.594197988510132
12,588,vpmrwanr,2.5941967964172363
12,589,0154n4w4,2.5940959453582764
12,590,9d5g5xaw,2.59409499168396
12,591,qbksb83c,2.5938000679016113
12,592,lktfk3g3,2.5933001041412354
12,593,fxre60s9,2.593299150466919
12,594,t6rtncg9,2.592400074005127
12,595,x443k65a,2.591599941253662
12,596,u7egknq6,2.5903000831604004
12,597,vq743vq7,2.5896999835968018
12,598,k0pzlnt9,2.5894999504089355
12,599,1o4uvmg8,2.588399887084961
12,600,ziepfnpz,2.5880000591278076
12,601,2h559p57,2.587599992752075
12,602,v13k3mm2,2.5874991416931152
12,603,0267pz15,2.5869998931884766
12,604,na42a0tr,2.58699893951416
12,605,h2h4bnd5,2.586400032043457
12,606,mz06mkqf,2.586199998855591
12,607,qcki22at,2.5861990451812744
12,608,l0r7f9sr,2.586198091506958
12,609,6vtyhbdw,2.585099935531616
12,610,000tfenb,2.5848000049591064
12,611,p1y6uuf1,2.5846991539001465
12,612,ftkhfywk,2.583899974822998
12,613,rh88lod0,2.5838990211486816
12,614,y5wbl6uo,2.5836000442504883
12,615,p09u3tg5,2.583400011062622
12,616,nxyv3gun,2.58240008354187
12,617,9xroa775,2.581700086593628
12,618,cmw0lgpd,2.580399990081787
12,619,hfkzu18p,2.5794999599456787
12,620,t0rhb7ee,2.5794990062713623
12,621,gqnsg2en,2.579200029373169
12,622,2dj7xxq3,2.578900098800659
12,623,vaejyy4i,2.5788991451263428
12,624,kromgrnu,2.5780999660491943
12,625,yvsyo4l9,2.578099012374878
12,626,08pyx98r,2.577899932861328
12,627,doxr6yvv,2.5778989791870117
12,628,5s6acr7m,2.5773000717163086
12,629,yrw1wj8m,2.5769999027252197
12,630,8iymevqm,2.575700044631958
12,631,bb6lv6yg,2.5756990909576416
12,632,i8q5grdh,2.575698137283325
12,633,wg23sa1u,2.574700117111206
12,634,85mn5ath,2.572700023651123
12,635,mt5o8xn3,2.5725998878479004
12,636,hrrzztt5,2.571700096130371
12,637,6p2vzd9j,2.5716991424560547
12,638,dvexckdg,2.5701000690460205
12,639,urlmoyrk,2.5683999061584473
12,640,rgov0pwa,2.5678999423980713
12,641,tvk47fd7,2.567898988723755
12,642,lu3ngt6r,2.5662999153137207
12,643,xdjgjeb9,2.56469988822937
12,644,t6zf5k99,2.563699960708618
12,645,6u9q0ox9,2.563499927520752
12,646,omui3nw3,2.563399076461792
12,647,u7yrcto7,2.5625998973846436
12,648,8d1076ge,2.5624990463256836
12,649,1kpooq3j,2.562299966812134
12,650,cvmnmg04,2.562000036239624
12,651,8dpq0sz0,2.5615999698638916
12,652,ys62jrgw,2.561599016189575
12,653,vpatxjd4,2.561000108718872
12,654,3wbn42j3,2.560699939727783
12,655,hky6isk2,2.560698986053467
12,656,9qjnhn8h,2.5599000453948975
12,657,2ygtr69i,2.559799909591675
12,658,ca5avyjf,2.5596001148223877
12,659,6eonuc8x,2.558000087738037
12,660,0wxieyjq,2.5564000606536865
12,661,2rrlt5z9,2.5560998916625977
12,662,36g4zdqa,2.554800033569336
12,663,bkh6j3h4,2.5547990798950195
12,664,n8tvglif,2.553499937057495
12,665,54gh3rt4,2.553399085998535
12,666,grmef7ab,2.552500009536743
12,667,2qsliwqm,2.551800012588501
12,668,414grqif,2.5515999794006348
12,669,nzh87aux,2.551300048828125
12,670,4wzf4vyu,2.5495998859405518
12,671,sxt9lw0l,2.5495989322662354
12,672,9607dy2o,2.5488998889923096
12,673,aso63o3p,2.5480000972747803
12,674,40ciukd7,2.5476999282836914
12,675,ad3tct5b,2.5475990772247314
12,676,g11vfemb,2.546799898147583
12,677,eesw8sdn,2.546099901199341
12,678,5fg87lvu,2.5459001064300537
12,679,1cgqrzg0,2.5455000400543213
12,680,hvh2p710,2.545499086380005
12,681,ks1l11ot,2.545397996902466
12,682,d61n3v90,2.5452001094818115
12,683,mvkao3ye,2.5450000762939453
12,684,m61s4y6u,2.544300079345703
12,685,llqpfhwg,2.5434999465942383
12,686,8ruloxnm,2.5423998832702637
12,687,ndpmze2f,2.5418999195098877
12,688,31w14qqf,2.5417990684509277
12,689,4bptq8hx,2.5417981147766113
12,690,k13cchxn,2.5413999557495117
12,691,e7fftmyb,2.5406999588012695
12,692,p2us3o23,2.5397000312805176
12,693,j43rpvwk,2.5387001037597656
12,694,o2q488ts,2.538100004196167
12,695,pmqqemku,2.5374999046325684
12,696,guoo04ht,2.535900115966797
12,697,tyro2vuo,2.535799980163574
12,698,6ymuovl2,2.5350000858306885
12,699,folvd24f,2.5339999198913574
12,700,vqvjwne5,2.533600091934204
12,701,okkudhev,2.532099962234497
12,702,q8539o41,2.5311999320983887
12,703,rc88vn6e,2.530900001525879
12,704,lasv4e6a,2.5304999351501465
12,705,8aj97x4n,2.5302000045776367
12,706,msp7p2ef,2.5257999897003174
12,707,n2r4pzan,2.525799036026001
12,708,znc99yos,2.5257980823516846
12,709,2740rfql,2.5250000953674316
12,710,hzfdbc17,2.5246999263763428
12,711,g3odc7da,2.523699998855591
12,712,fn4gzsw1,2.523599147796631
12,713,ibli36rq,2.5225000381469727
12,714,t2x4yfrv,2.52239990234375
12,715,598zyinb,2.521899938583374
12,716,zn7ydrvh,2.521399974822998
12,717,87pamw52,2.520400047302246
12,718,9lyewu3i,2.5174999237060547
12,719,p26e2k87,2.517199993133545
12,720,9wrw6dv1,2.5169999599456787
12,721,juljt69q,2.516700029373169
12,722,nc4koyt6,2.516400098800659
12,723,snch80z7,2.514400005340576
12,724,xfjexm5b,2.514299154281616
12,725,3n4dyigf,2.514198064804077
12,726,hmx2wy1p,2.514096975326538
12,727,n0fpu8s3,2.513000011444092
12,728,gt4h949p,2.51200008392334
12,729,86kghmzf,2.5118000507354736
12,730,vo9bemg1,2.5116000175476074
12,731,uhabt6vz,2.511599063873291
12,732,zmqb140l,2.511199951171875
12,733,kjkfsy7w,2.511099100112915
12,734,hhnt6s6d,2.509999990463257
12,735,a8ig607t,2.5099990367889404
12,736,bcde0u7u,2.509998083114624
12,737,znqnv6cy,2.509700059890747
12,738,wcoch07b,2.509399890899658
12,739,xvkjy1bh,2.507699966430664
12,740,rrverrsj,2.507200002670288
12,741,hiw9unh3,2.50600004196167
12,742,ej1b1x53,2.5053999423980713
12,743,m5lc83be,2.505398988723755
12,744,8scg3uer,2.5044000148773193
12,745,umvf2xda,2.5039000511169434
12,746,57rd642p,2.5034000873565674
12,747,36dhfptw,2.503399133682251
12,748,ybwgza0f,2.503298044204712
12,749,uglsx7se,2.5030999183654785
12,750,cr3yef46,2.502700090408325
12,751,pmfcbmh1,2.502699136734009
12,752,qvklgp5t,2.5026981830596924
12,753,rfni76sv,2.502500057220459
12,754,zxv5vsro,2.50219988822937
12,755,3bkp1mtj,2.501499891281128
12,756,pqn7qhm8,2.5014989376068115
12,757,jlrievxl,2.501300096511841
12,758,mskkahwi,2.5012991428375244
12,759,07l9hqsr,2.5009000301361084
12,760,o2t5f4s6,2.500699996948242
12,761,hffy6xtm,2.4997000694274902
12,762,pfwhfymj,2.4995999336242676
12,763,9skj0zbx,2.498800039291382
12,764,29cgwivt,2.498699903488159
12,765,ixol8k2k,2.498500108718872
12,766,mpmneelo,2.4976000785827637
12,767,rv2hrsbo,2.497499942779541
12,768,6ytxwx94,2.4969000816345215
12,769,59rcogfc,2.496000051498413
12,770,ab128xv0,2.4951999187469482
12,771,xjdn1o8i,2.494999885559082
12,772,nfz8w8na,2.4941000938415527
12,773,si91es0i,2.4934000968933105
12,774,ur7tu7g1,2.493000030517578
12,775,s21obnqy,2.4928998947143555
12,776,lrbi5198,2.4927990436553955
12,777,ba8zx73b,2.4923999309539795
12,778,4i48cjx0,2.4921998977661133
12,779,3gkd8ay6,2.4918999671936035
12,780,ztrv92cr,2.490999937057495
12,781,uw8iut0p,2.490299940109253
12,782,meva58yp,2.4902989864349365
12,783,tiz88pmz,2.489799976348877
12,784,j47sm92k,2.489000082015991
12,785,bu34528t,2.4881999492645264
12,786,w2uqaz8p,2.48819899559021
12,787,qun1kyvw,2.48809814453125
12,788,a2wa9oj9,2.4872000217437744
12,789,hszyblum,2.486799955368042
12,790,9zclqyo8,2.486699104309082
12,791,3n5r5rd7,2.4851999282836914
12,792,jjb4k1um,2.484600067138672
12,793,ong6f9al,2.4845991134643555
12,794,50uojtet,2.4844000339508057
12,795,cq1sxqlj,2.4843990802764893
12,796,mtn7ykep,2.4842000007629395
12,797,hd079dox,2.4839999675750732
12,798,r66vadck,2.483599901199341
12,799,1tfr4meh,2.483299970626831
12,800,rklajich,2.482800006866455
12,801,hmj0qu0v,2.4827990531921387
12,802,taxr9sjr,2.4823999404907227
12,803,30gmnn42,2.4823989868164062
12,804,02p8ug67,2.4821999073028564
12,805,4pztbu51,2.4816999435424805
12,806,dvuwhpyq,2.480600118637085
12,807,xvnv17zy,2.4802000522613525
12,808,ky3icm1m,2.4798998832702637
12,809,774ywcj0,2.479300022125244
12,810,vvxjj6pf,2.4791998863220215
12,811,pv6dv408,2.4788999557495117
12,812,5f4g0ngk,2.4784998893737793
12,813,f15h3315,2.478498935699463
12,814,auu02ibd,2.4781999588012695
12,815,3en3yey1,2.4774999618530273
12,816,346lwjr8,2.477299928665161
12,817,019lj813,2.4763998985290527
12,818,nyhiwo41,2.475800037384033
12,819,voi3i5w7,2.475799083709717
12,820,fdacxpmn,2.475600004196167
12,821,pyeb86on,2.475100040435791
12,822,cc39klkc,2.4744999408721924
12,823,y8hzi1gl,2.473900079727173
12,824,1jon8hu5,2.473400115966797
12,825,mk4znhd9,2.473099946975708
12,826,clrcu89e,2.4728000164031982
12,827,9n63ms3c,2.4714999198913574
12,828,6ev4ed6z,2.4707999229431152
12,829,d0dblf7y,2.470099925994873
12,830,k8kgtzrx,2.469899892807007
12,831,gjmlopvq,2.4688000679016113
12,832,tnwfp1je,2.468799114227295
12,833,wfh9pzb2,2.468698024749756
12,834,x7sm7k89,2.4686968326568604
12,835,cwpz4akv,2.468695878982544
12,836,bt5857p3,2.4684998989105225
12,837,ani5jfiz,2.466900110244751
12,838,uze6ze8o,2.4668991565704346
12,839,w0g71gr3,2.466399908065796
12,840,1rcsqyff,2.466200113296509
12,841,68z2pxfz,2.4661991596221924
12,842,fv4qonnf,2.4658000469207764
12,843,yfjme53q,2.46579909324646
12,844,tbersu21,2.4649999141693115
12,845,s3agg94u,2.464998960494995
12,846,ftec9ylk,2.464898109436035
12,847,tcxi884k,2.4628000259399414
12,848,ean2xrnf,2.462399959564209
12,849,br5qk5xb,2.4611001014709473
12,850,44inap6t,2.4605000019073486
12,851,vqke48ur,2.4583001136779785
12,852,tl4pumj7,2.45740008354187
12,853,2ytec133,2.4570999145507812
12,854,6ka8bqnu,2.4560000896453857
12,855,avn9olqj,2.4553000926971436
12,856,45wz57ic,2.4549999237060547
12,857,b06084r1,2.4547998905181885
12,858,nhwxfvt3,2.454798936843872
12,859,vu9eab5x,2.4542999267578125
12,860,we62087x,2.454298973083496
12,861,o1fa8dfw,2.4540998935699463
12,862,msqvb97f,2.4535999298095703
12,863,qxhujttt,2.4534990787506104
12,864,eokacuou,2.4532999992370605
12,865,p2t2wd4t,2.453299045562744
12,866,lsrqko6p,2.4519999027252197
12,867,zz4cczuj,2.451200008392334
12,868,e94synjc,2.449899911880493
12,869,1vy787md,2.4493000507354736
12,870,ni6bl1rw,2.448699951171875
12,871,8iwljdoi,2.4484000205993652
12,872,33t2uiki,2.4481000900268555
12,873,r04ucf7i,2.4474000930786133
12,874,ug7xxmz8,2.4465999603271484
12,875,bkpyu20k,2.44569993019104
12,876,fm8gl5b3,2.444700002670288
12,877,xlyuhzo9,2.444499969482422
12,878,3posn6kx,2.444399118423462
12,879,bqv03u2e,2.443700075149536
12,880,3xtoxjp8,2.44350004196167
12,881,6iv1ag57,2.4426000118255615
12,882,gkti1pc7,2.442599058151245
12,883,ff7dg890,2.4425981044769287
12,884,uzgfx0fc,2.442596912384033
12,885,rsifxvtj,2.4423999786376953
12,886,qf8fxbpt,2.4422991275787354
12,887,7kxtntj2,2.4416000843048096
12,888,1w78u4pz,2.4414000511169434
12,889,b4wxcz49,2.4412999153137207
12,890,yfhh28mu,2.4412989616394043
12,891,ax81vr3g,2.440999984741211
12,892,rtdu4jae,2.440200090408325
12,893,y7lnr9g1,2.440199136734009
12,894,r8ghn9z0,2.439500093460083
12,895,emi989ys,2.439300060272217
12,896,jvl69qjr,2.4392991065979004
12,897,uvor9rts,2.4391980171203613
12,898,cqbzpmkl,2.437299966812134
12,899,3jmy9dy3,2.436300039291382
12,900,901m6zw0,2.4362990856170654
12,901,mmcszoxb,2.436298131942749
12,902,1mu1z4xd,2.436196804046631
12,903,ovfqfurf,2.4358999729156494
12,904,3bmcglan,2.435499906539917
12,905,626ch774,2.4354989528656006
12,906,t5gj0k54,2.434999942779541
12,907,27nt0op8,2.434799909591675
12,908,2g8rfzf4,2.4347989559173584
12,909,0nuped0d,2.4333999156951904
12,910,4zg3ms5b,2.433000087738037
12,911,hvtto0ei,2.4326000213623047
12,912,0oa4x05s,2.4312000274658203
12,913,yoefyowv,2.431199073791504
12,914,5h4dg1ek,2.430299997329712
12,915,epgmbkoj,2.4302990436553955
12,916,r8tlzlal,2.4282000064849854
12,917,e1sfuv1n,2.427799940109253
12,918,0bufixwo,2.426800012588501
12,919,dprfxamv,2.4256999492645264
12,920,jvm1pcjy,2.4255990982055664
12,921,nk8xwa0t,2.424799919128418
12,922,he0jurnf,2.424699068069458
12,923,hrwzwp7k,2.4246981143951416
12,924,kzp0sgo6,2.4244000911712646
12,925,y8o5j2be,2.4243991374969482
12,926,kxyu5nzp,2.4231998920440674
12,927,nc2jhemz,2.4226999282836914
12,928,4qkh3quk,2.4219000339508057
12,929,3wegrnyn,2.4217000007629395
12,930,mcru4j6g,2.421699047088623
12,931,oe6kl3cm,2.421598196029663
12,932,nbwlq7uz,2.4212000370025635
12,933,7vrm081c,2.421199083328247
12,934,odl1nv4i,2.4210000038146973
12,935,tun1ndt4,2.420999050140381
12,936,19wkwldb,2.4203999042510986
12,937,3bpcf28i,2.4203989505767822
12,938,u5qt9es8,2.4193999767303467
12,939,95zawygq,2.4184999465942383
12,940,4a5zy5wu,2.4179000854492188
12,941,1yxurnev,2.4178991317749023
12,942,ehp0q0ry,2.4175000190734863
12,943,g6185yhz,2.41749906539917
